,name,tensor_util,single_util,double_util,time_%,time_ms,calls,avg_ms
59,volta_scudnn_128x32_stridedB_splitK_small_nn_v1,0,6,0,0.000778,0.000182,2,0.09113500000000001
45,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)",0,1,0,0.0007639999999999999,0.00017900000000000001,14,0.012786
42,volta_scudnn_128x64_stridedB_splitK_small_nn_v1,0,6,0,0.000727,0.00016999999999999999,2,0.085199
77,"void precomputed_convolve_sgemm<__half, int=1024, int=5, int=5, int=4, int=3, int=3, int=1, bool=0>(int, int, int, __half const *, int, __half*, __half const *, kernel_conv_params, __int64, int, float, float, int, __half const *, __half const *, int*)",0,6,0,0.000692,0.000162,1,0.162302
133,"void at::native::vectorized_elementwise_kernel<int=4, at::native::CompareEqFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::CompareEqFunctor<long>)",0,0,0,0.000674,0.00015800000000000002,79,0.001998
23,_Z25multi_tensor_apply_kernelI18TensorListMetadataILi2EE12ScaleFunctorIffEJfEEviPViT_T0_DpT1_,0,1,0,0.000566,0.000133,1,0.132639
79,"void explicit_convolve_sgemm<__half, int, int=1024, int=5, int=5, int=3, int=3, int=3, int=0, bool=0>(int, int, int, __half const *, int, __half const *, int, __half*, kernel_conv_params, __int64, int, __int64, int, float, float, int, __half const *, __half const *)",0,4,0,0.000559,0.000131,1,0.13103800000000002
89,volta_fp16_scudnn_fp16_128x128_relu_medium_nn_v1,0,6,0,0.000539,0.000126,3,0.042111
58,"void fft2d_r2c_32x32<__half, bool=0, unsigned int=5, bool=0>(float2*, __half const *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",0,4,0,0.00031299999999999996,7.3e-05,1,0.073439
61,"void fft2d_r2c_32x32<__half, bool=1, unsigned int=0, bool=0>(float2*, __half const *, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",0,5,0,0.000226,5.3e-05,1,0.052926999999999995
47,volta_s884cudnn_fp16_256x128_ldg8_wgrad_idx_exp_interior_nhwc_nt_v1,5,1,0,0.00018,4.2e-05,1,0.042272000000000004
134,volta_fp16_s884cudnn_fp16_256x128_ldg8_relu_f2f_exp_interior_nhwc2nchw_tn_v1,0,0,0,0.000153,3.6e-05,1,0.035838999999999996
56,"void nchwToFoldedNchwKernel<__half, __half, float, bool=1, cudnnKernelDataType_t=0>(int, int, int, int, __half const *, __half*, int, int, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor)",0,3,0,9.7e-05,2.3e-05,2,0.011406999999999999
33,"void nchwAddPaddingKernel<__half, __half, float, bool=1, cudnnKernelDataType_t=0>(int, int, int, int, int, int, int, int, __half const *, __half*, int, int, int, int, int, float, float, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor)",0,3,0,5.6000000000000006e-05,1.3000000000000001e-05,2,0.006512
104,cask_cudnn::computeWgradSplitKOffsetsKernel(cask_cudnn::ComputeSplitKOffsetsParams),0,1,0,4.2e-05,1e-05,5,0.001952
51,cask_cudnn::computeWgradBOffsetsKernel(cask_cudnn::ComputeWgradBOffsetsParams),0,1,0,4.2e-05,1e-05,5,0.001945
96,"void cudnn::cnn::kern_precompute_indices<bool=0>(int*, int, int, int, int, int, int)",0,1,0,1.7e-05,4e-06,2,0.002
